Date,Weekday,Volume,label_set_1,label_set_2
2019-02-03 01:45:00,Sunday,99.0,0,0
2019-02-03 02:00:00,Sunday,74.0,0,0
2019-02-03 02:15:00,Sunday,60.0,0,0
2019-02-03 02:30:00,Sunday,80.0,0,0
2019-02-03 02:45:00,Sunday,58.0,0,0
2019-02-03 03:00:00,Sunday,72.0,0,0
2019-02-03 03:15:00,Sunday,63.0,0,0
2019-02-03 03:30:00,Sunday,64.0,0,0
2019-02-03 03:45:00,Sunday,51.0,0,0
2019-02-03 04:00:00,Sunday,48.0,0,0
2019-02-03 04:15:00,Sunday,33.0,0,0
2019-02-03 04:30:00,Sunday,45.0,0,0
2019-02-03 04:45:00,Sunday,25.0,0,0
2019-02-03 05:00:00,Sunday,33.0,0,0
2019-02-03 05:15:00,Sunday,36.0,0,0
2019-02-03 05:30:00,Sunday,38.0,0,0
2019-02-03 05:45:00,Sunday,39.0,0,0
2019-02-03 06:00:00,Sunday,41.0,0,0
2019-02-03 06:15:00,Sunday,53.0,0,0
2019-02-03 06:30:00,Sunday,59.0,0,0
2019-02-03 06:45:00,Sunday,55.0,0,0
2019-02-03 07:00:00,Sunday,54.0,0,0
2019-02-03 07:15:00,Sunday,75.0,0,0
2019-02-03 07:30:00,Sunday,79.0,0,0
2019-02-03 07:45:00,Sunday,102.0,0,0
2019-02-03 08:00:00,Sunday,88.0,0,0
2019-02-03 08:15:00,Sunday,64.0,0,0
2019-02-03 08:30:00,Sunday,109.0,0,0
2019-02-03 08:45:00,Sunday,118.0,0,0
2019-02-03 09:00:00,Sunday,157.0,0,0
2019-02-03 09:15:00,Sunday,139.0,0,0
2019-02-03 09:30:00,Sunday,166.0,0,0
2019-02-03 09:45:00,Sunday,193.0,0,0
2019-02-03 10:00:00,Sunday,204.0,0,0
2019-02-03 10:15:00,Sunday,243.0,0,0
2019-02-03 10:30:00,Sunday,227.0,0,0
2019-02-03 10:45:00,Sunday,235.0,0,0
2019-02-03 11:00:00,Sunday,225.0,0,0
2019-02-03 11:15:00,Sunday,244.0,0,0
2019-02-03 11:30:00,Sunday,255.0,0,0
2019-02-03 11:45:00,Sunday,272.0,0,0
2019-02-03 12:00:00,Sunday,297.0,0,0
2019-02-03 12:15:00,Sunday,261.0,0,0
2019-02-03 12:30:00,Sunday,281.0,0,0
2019-02-03 12:45:00,Sunday,269.0,0,0
2019-02-03 13:00:00,Sunday,268.0,0,0
2019-02-03 13:15:00,Sunday,259.0,0,0
2019-02-03 13:30:00,Sunday,258.0,0,0
2019-02-03 13:45:00,Sunday,277.0,0,0
2019-02-03 14:00:00,Sunday,288.0,0,0
2019-02-03 14:15:00,Sunday,258.0,0,0
2019-02-03 14:30:00,Sunday,296.0,0,0
2019-02-03 14:45:00,Sunday,248.0,1,0
2019-02-03 15:00:00,Sunday,251.0,0,0
2019-02-03 15:15:00,Sunday,325.0,0,0
2019-02-03 15:30:00,Sunday,277.0,0,0
2019-02-03 15:45:00,Sunday,282.0,0,0
2019-02-03 16:00:00,Sunday,255.0,1,1
2019-02-03 16:15:00,Sunday,281.0,0,0
2019-02-03 16:30:00,Sunday,309.0,0,0
2019-02-03 16:45:00,Sunday,296.0,0,0
2019-02-03 17:00:00,Sunday,266.0,1,0
2019-02-03 17:15:00,Sunday,312.0,0,0
2019-02-03 17:30:00,Sunday,271.0,0,0
2019-02-03 17:45:00,Sunday,296.0,0,0
2019-02-03 18:00:00,Sunday,263.0,0,0
2019-02-03 18:15:00,Sunday,275.0,0,0
2019-02-03 18:30:00,Sunday,262.0,0,0
2019-02-03 18:45:00,Sunday,249.0,0,0
2019-02-03 19:00:00,Sunday,262.0,0,0
2019-02-03 19:15:00,Sunday,254.0,0,0
2019-02-03 19:30:00,Sunday,228.0,0,0
2019-02-03 19:45:00,Sunday,226.0,0,0
2019-02-03 20:00:00,Sunday,151.0,1,1
2019-02-03 20:15:00,Sunday,164.0,1,0
2019-02-03 20:30:00,Sunday,217.0,0,0
2019-02-03 20:45:00,Sunday,175.0,0,0
2019-02-03 21:00:00,Sunday,173.0,0,0
2019-02-03 21:15:00,Sunday,172.0,0,0
2019-02-03 21:30:00,Sunday,182.0,0,0
2019-02-03 21:45:00,Sunday,159.0,0,0
2019-02-03 22:00:00,Sunday,169.0,0,0
2019-02-03 22:15:00,Sunday,143.0,0,0
2019-02-03 22:30:00,Sunday,158.0,0,0
2019-02-03 22:45:00,Sunday,106.0,0,0
2019-02-03 23:00:00,Sunday,119.0,0,0
2019-02-03 23:15:00,Sunday,102.0,0,0
2019-02-03 23:30:00,Sunday,94.0,0,0
2019-02-03 23:45:00,Sunday,70.0,0,0
2019-02-04 00:00:00,Monday,92.0,0,0
2019-02-04 00:15:00,Monday,74.0,0,0
2019-02-04 00:30:00,Monday,43.0,0,0
2019-02-04 00:45:00,Monday,54.0,0,0
2019-02-04 01:00:00,Monday,54.0,0,0
2019-02-04 01:15:00,Monday,45.0,0,0
2019-02-04 01:30:00,Monday,32.0,0,0
2019-02-04 01:45:00,Monday,35.0,0,0
2019-02-04 02:00:00,Monday,30.0,0,0
2019-02-04 02:15:00,Monday,30.0,0,0
2019-02-04 02:30:00,Monday,20.0,0,0
2019-02-04 02:45:00,Monday,22.0,0,0
2019-02-04 03:00:00,Monday,26.0,0,0
2019-02-04 03:15:00,Monday,20.0,0,0
2019-02-04 03:30:00,Monday,12.0,0,0
2019-02-04 03:45:00,Monday,28.0,0,0
2019-02-04 04:00:00,Monday,21.0,0,0
2019-02-04 04:15:00,Monday,18.0,0,0
2019-02-04 04:30:00,Monday,28.0,0,0
2019-02-04 04:45:00,Monday,35.0,0,0
2019-02-04 05:00:00,Monday,44.0,0,0
2019-02-04 05:15:00,Monday,56.0,0,0
2019-02-04 05:30:00,Monday,68.0,0,0
2019-02-04 05:45:00,Monday,105.0,0,0
2019-02-04 06:00:00,Monday,94.0,0,0
2019-02-04 06:15:00,Monday,169.0,0,0
2019-02-04 06:30:00,Monday,175.0,0,0
2019-02-04 06:45:00,Monday,147.0,0,0
2019-02-04 07:00:00,Monday,203.0,0,0
2019-02-04 07:15:00,Monday,196.0,0,0
2019-02-04 07:30:00,Monday,318.0,0,0
2019-02-04 07:45:00,Monday,326.0,0,0
2019-02-04 08:00:00,Monday,326.0,0,0
2019-02-04 08:15:00,Monday,319.0,0,0
2019-02-04 08:30:00,Monday,289.0,0,0
2019-02-04 08:45:00,Monday,351.0,0,0
2019-02-04 09:00:00,Monday,277.0,0,0
2019-02-04 09:15:00,Monday,270.0,0,0
2019-02-04 09:30:00,Monday,240.0,0,0
2019-02-04 09:45:00,Monday,244.0,0,0
2019-02-04 10:00:00,Monday,259.0,0,0
2019-02-04 10:15:00,Monday,250.0,0,0
2019-02-04 10:30:00,Monday,302.0,0,0
2019-02-04 10:45:00,Monday,234.0,0,0
2019-02-04 11:00:00,Monday,271.0,0,0
2019-02-04 11:15:00,Monday,240.0,0,0
2019-02-04 11:30:00,Monday,277.0,0,0
2019-02-04 11:45:00,Monday,289.0,0,0
2019-02-04 12:00:00,Monday,291.0,0,0
2019-02-04 12:15:00,Monday,255.0,0,0
2019-02-04 12:30:00,Monday,307.0,0,0
2019-02-04 12:45:00,Monday,274.0,0,0
2019-02-04 13:00:00,Monday,357.0,0,0
2019-02-04 13:15:00,Monday,299.0,0,0
2019-02-04 13:30:00,Monday,299.0,0,0
2019-02-04 13:45:00,Monday,325.0,0,0
2019-02-04 14:00:00,Monday,256.0,0,0
2019-02-04 14:15:00,Monday,323.0,0,0
2019-02-04 14:30:00,Monday,307.0,0,0
2019-02-04 14:45:00,Monday,317.0,0,0
2019-02-04 15:00:00,Monday,279.0,0,0
2019-02-04 15:15:00,Monday,361.0,0,0
2019-02-04 15:30:00,Monday,334.0,0,0
2019-02-04 15:45:00,Monday,362.0,0,0
2019-02-04 16:00:00,Monday,364.0,0,0
2019-02-04 16:15:00,Monday,454.0,0,0
2019-02-04 16:30:00,Monday,398.0,0,0
2019-02-04 16:45:00,Monday,418.0,0,0
2019-02-04 17:00:00,Monday,464.0,0,0
2019-02-04 17:15:00,Monday,410.0,0,0
2019-02-04 17:30:00,Monday,486.0,1,1
2019-02-04 17:45:00,Monday,432.0,0,0
2019-02-04 18:00:00,Monday,461.0,0,0
2019-02-04 18:15:00,Monday,376.0,0,0
2019-02-04 18:30:00,Monday,368.0,0,0
2019-02-04 18:45:00,Monday,362.0,0,0
2019-02-04 19:00:00,Monday,264.0,0,0
2019-02-04 19:15:00,Monday,212.0,0,0
2019-02-04 19:30:00,Monday,174.0,0,0
2019-02-04 19:45:00,Monday,176.0,0,0
2019-02-04 20:00:00,Monday,142.0,0,0
2019-02-04 20:15:00,Monday,147.0,0,0
2019-02-04 20:30:00,Monday,183.0,0,0
2019-02-04 20:45:00,Monday,163.0,0,0
2019-02-04 21:00:00,Monday,168.0,0,0
2019-02-04 21:15:00,Monday,158.0,0,0
2019-02-04 21:30:00,Monday,149.0,0,0
2019-02-04 21:45:00,Monday,158.0,0,0
2019-02-04 22:00:00,Monday,171.0,0,0
2019-02-04 22:15:00,Monday,205.0,0,0
2019-02-04 22:30:00,Monday,150.0,0,0
2019-02-04 22:45:00,Monday,176.0,1,1
2019-02-04 23:00:00,Monday,130.0,0,0
2019-02-04 23:15:00,Monday,137.0,0,0
2019-02-04 23:30:00,Monday,103.0,0,0
2019-02-04 23:45:00,Monday,79.0,0,0
2019-02-05 00:00:00,Tuesday,83.0,0,0
2019-02-05 00:15:00,Tuesday,68.0,0,0
2019-02-05 00:30:00,Tuesday,59.0,0,0
2019-02-05 00:45:00,Tuesday,81.0,0,0
2019-02-05 01:00:00,Tuesday,54.0,0,0
2019-02-05 01:15:00,Tuesday,53.0,0,0
2019-02-05 01:30:00,Tuesday,57.0,0,0
2019-02-05 01:45:00,Tuesday,50.0,0,0
2019-02-05 02:00:00,Tuesday,39.0,0,0
2019-02-05 02:15:00,Tuesday,38.0,0,0
2019-02-05 02:30:00,Tuesday,36.0,0,0
2019-02-05 02:45:00,Tuesday,30.0,0,0
2019-02-05 03:00:00,Tuesday,20.0,0,0
2019-02-05 03:15:00,Tuesday,15.0,0,0
2019-02-05 03:30:00,Tuesday,25.0,0,0
2019-02-05 03:45:00,Tuesday,21.0,0,0
2019-02-05 04:00:00,Tuesday,31.0,0,0
2019-02-05 04:15:00,Tuesday,21.0,0,0
2019-02-05 04:30:00,Tuesday,41.0,0,0
2019-02-05 04:45:00,Tuesday,32.0,0,0
2019-02-05 05:00:00,Tuesday,37.0,0,0
2019-02-05 05:15:00,Tuesday,51.0,0,0
2019-02-05 05:30:00,Tuesday,92.0,0,0
2019-02-05 05:45:00,Tuesday,98.0,0,0
2019-02-05 06:00:00,Tuesday,108.0,0,0
2019-02-05 06:15:00,Tuesday,154.0,0,0
2019-02-05 06:30:00,Tuesday,175.0,0,0
2019-02-05 06:45:00,Tuesday,201.0,0,0
2019-02-05 07:00:00,Tuesday,167.0,0,0
2019-02-05 07:15:00,Tuesday,227.0,0,0
2019-02-05 07:30:00,Tuesday,315.0,0,0
2019-02-05 07:45:00,Tuesday,315.0,0,0
2019-02-05 08:00:00,Tuesday,367.0,0,0
2019-02-05 08:15:00,Tuesday,345.0,0,0
2019-02-05 08:30:00,Tuesday,325.0,0,0
2019-02-05 08:45:00,Tuesday,304.0,0,0
2019-02-05 09:00:00,Tuesday,299.0,0,0
2019-02-05 09:15:00,Tuesday,272.0,0,0
2019-02-05 09:30:00,Tuesday,243.0,0,0
2019-02-05 09:45:00,Tuesday,352.0,1,1
2019-02-05 10:00:00,Tuesday,242.0,0,0
2019-02-05 10:15:00,Tuesday,306.0,0,0
2019-02-05 10:30:00,Tuesday,291.0,0,0
2019-02-05 10:45:00,Tuesday,331.0,1,1
2019-02-05 11:00:00,Tuesday,297.0,0,0
2019-02-05 11:15:00,Tuesday,286.0,0,0
2019-02-05 11:30:00,Tuesday,311.0,0,0
2019-02-05 11:45:00,Tuesday,256.0,0,0
2019-02-05 12:00:00,Tuesday,331.0,0,0
2019-02-05 12:15:00,Tuesday,318.0,0,0
2019-02-05 12:30:00,Tuesday,436.0,1,1
2019-02-05 12:45:00,Tuesday,404.0,1,1
2019-02-05 13:00:00,Tuesday,432.0,1,1
2019-02-05 13:15:00,Tuesday,404.0,1,1
2019-02-05 13:30:00,Tuesday,415.0,1,1
2019-02-05 13:45:00,Tuesday,383.0,1,1
2019-02-05 14:00:00,Tuesday,316.0,0,0
2019-02-05 14:15:00,Tuesday,267.0,0,0
2019-02-05 14:30:00,Tuesday,303.0,0,0
2019-02-05 14:45:00,Tuesday,330.0,0,0
2019-02-05 15:00:00,Tuesday,346.0,0,0
2019-02-05 15:15:00,Tuesday,444.0,0,0
2019-02-05 15:30:00,Tuesday,367.0,0,0
2019-02-05 15:45:00,Tuesday,342.0,0,0
2019-02-05 16:00:00,Tuesday,327.0,1,0
2019-02-05 16:15:00,Tuesday,352.0,1,0
2019-02-05 16:30:00,Tuesday,321.0,1,1
2019-02-05 16:45:00,Tuesday,322.0,1,1
2019-02-05 17:00:00,Tuesday,405.0,0,0
2019-02-05 17:15:00,Tuesday,384.0,0,0
2019-02-05 17:30:00,Tuesday,396.0,0,0
2019-02-05 17:45:00,Tuesday,499.0,0,0
2019-02-05 18:00:00,Tuesday,373.0,0,0
2019-02-05 18:15:00,Tuesday,455.0,0,0
2019-02-05 18:30:00,Tuesday,342.0,0,0
2019-02-05 18:45:00,Tuesday,369.0,0,0
2019-02-05 19:00:00,Tuesday,325.0,0,0
2019-02-05 19:15:00,Tuesday,273.0,0,0
2019-02-05 19:30:00,Tuesday,177.0,0,0
2019-02-05 19:45:00,Tuesday,230.0,0,0
2019-02-05 20:00:00,Tuesday,217.0,0,0
2019-02-05 20:15:00,Tuesday,190.0,0,0
2019-02-05 20:30:00,Tuesday,178.0,0,0
2019-02-05 20:45:00,Tuesday,205.0,0,0
2019-02-05 21:00:00,Tuesday,143.0,0,0
2019-02-05 21:15:00,Tuesday,192.0,0,0
2019-02-05 21:30:00,Tuesday,188.0,0,0
2019-02-05 21:45:00,Tuesday,187.0,0,0
2019-02-05 22:00:00,Tuesday,178.0,0,0
2019-02-05 22:15:00,Tuesday,206.0,0,0
2019-02-05 22:30:00,Tuesday,163.0,0,0
2019-02-05 22:45:00,Tuesday,159.0,0,0
2019-02-05 23:00:00,Tuesday,129.0,0,0
2019-02-05 23:15:00,Tuesday,123.0,0,0
2019-02-05 23:30:00,Tuesday,135.0,0,1
2019-02-05 23:45:00,Tuesday,103.0,0,0
2019-02-06 00:00:00,Wednesday,81.0,0,0
2019-02-06 00:15:00,Wednesday,75.0,0,0
2019-02-06 00:30:00,Wednesday,60.0,0,0
2019-02-06 00:45:00,Wednesday,61.0,0,0
2019-02-06 01:00:00,Wednesday,40.0,0,0
2019-02-06 01:15:00,Wednesday,36.0,0,0
2019-02-06 01:30:00,Wednesday,44.0,0,0
2019-02-06 01:45:00,Wednesday,33.0,0,0
2019-02-06 02:00:00,Wednesday,33.0,0,0
2019-02-06 02:15:00,Wednesday,37.0,0,0
2019-02-06 02:30:00,Wednesday,26.0,0,0
2019-02-06 02:45:00,Wednesday,27.0,0,0
2019-02-06 03:00:00,Wednesday,22.0,0,0
2019-02-06 03:15:00,Wednesday,19.0,0,0
2019-02-06 03:30:00,Wednesday,15.0,0,0
2019-02-06 03:45:00,Wednesday,16.0,0,0
2019-02-06 04:00:00,Wednesday,17.0,0,0
2019-02-06 04:15:00,Wednesday,37.0,0,0
2019-02-06 04:30:00,Wednesday,31.0,0,0
2019-02-06 04:45:00,Wednesday,37.0,0,0
2019-02-06 05:00:00,Wednesday,32.0,0,0
2019-02-06 05:15:00,Wednesday,56.0,0,0
2019-02-06 05:30:00,Wednesday,79.0,0,0
2019-02-06 05:45:00,Wednesday,109.0,0,0
2019-02-06 06:00:00,Wednesday,127.0,0,0
2019-02-06 06:15:00,Wednesday,182.0,0,0
2019-02-06 06:30:00,Wednesday,216.0,0,0
2019-02-06 06:45:00,Wednesday,219.0,0,0
2019-02-06 07:00:00,Wednesday,157.0,0,0
2019-02-06 07:15:00,Wednesday,247.0,0,0
2019-02-06 07:30:00,Wednesday,294.0,0,0
2019-02-06 07:45:00,Wednesday,353.0,0,0
2019-02-06 08:00:00,Wednesday,363.0,0,0
2019-02-06 08:15:00,Wednesday,324.0,0,0
2019-02-06 08:30:00,Wednesday,338.0,0,0
2019-02-06 08:45:00,Wednesday,309.0,0,0
2019-02-06 09:00:00,Wednesday,334.0,0,0
2019-02-06 09:15:00,Wednesday,328.0,0,0
2019-02-06 09:30:00,Wednesday,272.0,0,0
2019-02-06 09:45:00,Wednesday,296.0,0,0
2019-02-06 10:00:00,Wednesday,236.0,0,0
2019-02-06 10:15:00,Wednesday,261.0,0,0
2019-02-06 10:30:00,Wednesday,281.0,0,0
2019-02-06 10:45:00,Wednesday,276.0,0,0
2019-02-06 11:00:00,Wednesday,269.0,0,0
2019-02-06 11:15:00,Wednesday,236.0,0,0
2019-02-06 11:30:00,Wednesday,236.0,1,0
2019-02-06 11:45:00,Wednesday,236.0,1,0
2019-02-06 12:00:00,Wednesday,247.0,0,0
2019-02-06 12:15:00,Wednesday,281.0,0,0
2019-02-06 12:30:00,Wednesday,292.0,0,0
2019-02-06 12:45:00,Wednesday,304.0,0,0
2019-02-06 13:00:00,Wednesday,293.0,0,0
2019-02-06 13:15:00,Wednesday,321.0,0,0
2019-02-06 13:30:00,Wednesday,274.0,0,0
2019-02-06 13:45:00,Wednesday,352.0,0,0
2019-02-06 14:00:00,Wednesday,304.0,0,0
2019-02-06 14:15:00,Wednesday,302.0,0,0
